# CROSSOH: OH molecular cross-section x partition function table
# log10(sigma*Q) for 15 temperatures x 130 energy bins
# IT = 1-15: T = 2000, 2500, ..., 9000 K
# N  = 1-130: E = 2.1, 2.2, ..., 15.0 eV
# Dimensions: 15 130
-18.120E0  -18.112E0  -18.103E0  -18.095E0  -18.087E0  -18.079E0  -18.072E0  -18.066E0  -18.060E0  -18.055E0  -18.050E0  -18.046E0  -18.042E0  -18.039E0  -18.036E0
-18.083E0  -18.078E0  -18.071E0  -18.064E0  -18.057E0  -18.050E0  -18.044E0  -18.037E0  -18.032E0  -18.026E0  -18.022E0  -18.017E0  -18.014E0  -18.010E0  -18.007E0
-18.025E0  -18.022E0  -18.017E0  -18.012E0  -18.006E0  -18.000E0  -17.994E0  -17.989E0  -17.984E0  -17.979E0  -17.975E0  -17.971E0  -17.968E0  -17.965E0  -17.963E0
-17.957E0  -17.955E0  -17.952E0  -17.948E0  -17.943E0  -17.938E0  -17.934E0  -17.929E0  -17.925E0  -17.922E0  -17.918E0  -17.916E0  -17.913E0  -17.911E0  -17.910E0
-17.890E0  -17.889E0  -17.886E0  -17.882E0  -17.879E0  -17.875E0  -17.871E0  -17.867E0  -17.864E0  -17.862E0  -17.860E0  -17.858E0  -17.857E0  -17.856E0  -17.855E0
-17.831E0  -17.829E0  -17.826E0  -17.822E0  -17.819E0  -17.815E0  -17.812E0  -17.810E0  -17.807E0  -17.806E0  -17.804E0  -17.803E0  -17.803E0  -17.803E0  -17.803E0
-17.786E0  -17.782E0  -17.777E0  -17.773E0  -17.769E0  -17.766E0  -17.763E0  -17.761E0  -17.759E0  -17.758E0  -17.757E0  -17.757E0  -17.757E0  -17.758E0  -17.759E0
-17.753E0  -17.747E0  -17.741E0  -17.735E0  -17.731E0  -17.727E0  -17.724E0  -17.722E0  -17.721E0  -17.720E0  -17.720E0  -17.720E0  -17.721E0  -17.722E0  -17.724E0
-17.733E0  -17.724E0  -17.716E0  -17.709E0  -17.703E0  -17.699E0  -17.696E0  -17.694E0  -17.693E0  -17.692E0  -17.692E0  -17.693E0  -17.694E0  -17.695E0  -17.697E0
-17.723E0  -17.711E0  -17.700E0  -17.691E0  -17.685E0  -17.680E0  -17.676E0  -17.674E0  -17.673E0  -17.672E0  -17.673E0  -17.673E0  -17.675E0  -17.676E0  -17.678E0
-17.718E0  -17.702E0  -17.689E0  -17.679E0  -17.672E0  -17.667E0  -17.663E0  -17.660E0  -17.659E0  -17.659E0  -17.659E0  -17.660E0  -17.661E0  -17.663E0  -17.665E0
-17.713E0  -17.695E0  -17.681E0  -17.670E0  -17.662E0  -17.656E0  -17.653E0  -17.650E0  -17.649E0  -17.649E0  -17.649E0  -17.650E0  -17.651E0  -17.653E0  -17.655E0
-17.705E0  -17.686E0  -17.671E0  -17.660E0  -17.652E0  -17.647E0  -17.643E0  -17.641E0  -17.640E0  -17.640E0  -17.640E0  -17.641E0  -17.643E0  -17.645E0  -17.647E0
-17.690E0  -17.671E0  -17.657E0  -17.647E0  -17.640E0  -17.635E0  -17.632E0  -17.630E0  -17.630E0  -17.630E0  -17.631E0  -17.632E0  -17.634E0  -17.636E0  -17.639E0
-17.667E0  -17.649E0  -17.637E0  -17.629E0  -17.623E0  -17.619E0  -17.618E0  -17.617E0  -17.617E0  -17.618E0  -17.619E0  -17.621E0  -17.623E0  -17.626E0  -17.628E0
-17.635E0  -17.621E0  -17.611E0  -17.605E0  -17.601E0  -17.600E0  -17.599E0  -17.599E0  -17.601E0  -17.602E0  -17.604E0  -17.607E0  -17.609E0  -17.612E0  -17.615E0
-17.596E0  -17.585E0  -17.579E0  -17.576E0  -17.575E0  -17.575E0  -17.576E0  -17.578E0  -17.580E0  -17.582E0  -17.585E0  -17.588E0  -17.591E0  -17.595E0  -17.598E0
-17.550E0  -17.544E0  -17.542E0  -17.542E0  -17.544E0  -17.546E0  -17.548E0  -17.552E0  -17.555E0  -17.558E0  -17.562E0  -17.566E0  -17.570E0  -17.573E0  -17.577E0
-17.501E0  -17.500E0  -17.501E0  -17.504E0  -17.508E0  -17.513E0  -17.517E0  -17.521E0  -17.526E0  -17.530E0  -17.535E0  -17.539E0  -17.544E0  -17.548E0  -17.553E0
-17.449E0  -17.452E0  -17.457E0  -17.463E0  -17.470E0  -17.476E0  -17.482E0  -17.488E0  -17.493E0  -17.499E0  -17.504E0  -17.509E0  -17.514E0  -17.519E0  -17.524E0
-17.396E0  -17.403E0  -17.412E0  -17.420E0  -17.429E0  -17.437E0  -17.444E0  -17.451E0  -17.458E0  -17.464E0  -17.470E0  -17.476E0  -17.481E0  -17.487E0  -17.492E0
-17.344E0  -17.355E0  -17.366E0  -17.377E0  -17.387E0  -17.396E0  -17.405E0  -17.413E0  -17.420E0  -17.427E0  -17.434E0  -17.440E0  -17.446E0  -17.452E0  -17.458E0
-17.295E0  -17.307E0  -17.321E0  -17.333E0  -17.345E0  -17.355E0  -17.365E0  -17.373E0  -17.382E0  -17.389E0  -17.397E0  -17.404E0  -17.410E0  -17.417E0  -17.423E0
-17.249E0  -17.264E0  -17.278E0  -17.292E0  -17.304E0  -17.316E0  -17.326E0  -17.335E0  -17.344E0  -17.352E0  -17.360E0  -17.368E0  -17.375E0  -17.382E0  -17.389E0
