   10   10    P
    1    0    0    1
    115    192
  1.661200E+00    0.0100
  1.651182E+00 6.427E+00
  1.773104E+00 7.428E+00
  1.971029E+00 8.467E+00
  2.251061E+00 9.167E+00
  2.661922E+00 9.336E+00
  3.451761E+00 8.770E+00
  3.479712E+00 9.056E+00
  3.485975E+00 9.410E+00
  3.488005E+00 9.677E+00
  3.490007E+00 1.019E+01
  3.491981E+00 1.151E+01
  3.493928E+00 2.013E+01
  3.495848E+00 4.629E+00
  3.497742E+00 6.608E+00
  3.499611E+00 7.276E+00
  3.503273E+00 7.792E+00
  3.513689E+00 8.198E+00
  3.596311E+00 8.660E+00
  3.602455E+00 9.027E+00
  3.604387E+00 9.517E+00
  3.605019E+00 9.899E+00
  3.605645E+00 1.066E+01
  3.606265E+00 1.292E+01
  3.606879E+00 2.594E+01
  3.607488E+00 4.533E+00
  3.608091E+00 6.275E+00
  3.608688E+00 6.950E+00
  3.609866E+00 7.515E+00
  3.612718E+00 7.952E+00
  3.624315E+00 8.279E+00
  3.643633E+00 8.615E+00
  3.645976E+00 8.946E+00
  3.646820E+00 9.358E+00
  3.647097E+00 9.645E+00
  3.647373E+00 1.015E+01
  3.647646E+00 1.125E+01
  3.647918E+00 1.542E+01
  3.648187E+00 3.741E+00
  3.648720E+00 6.376E+00
  3.648984E+00 6.940E+00
  3.649506E+00 7.453E+00
  3.650779E+00 7.881E+00
  3.655890E+00 8.224E+00
  3.665426E+00 8.584E+00
  3.666790E+00 8.995E+00
  3.667228E+00 9.532E+00
  3.667373E+00 9.949E+00
  3.667517E+00 1.078E+01
  3.667660E+00 1.317E+01
  3.667802E+00 2.806E+01
  3.667943E+00 4.020E+00
  3.668083E+00 5.948E+00
  3.668223E+00 6.701E+00
  3.668362E+00 7.093E+00
  3.668774E+00 7.610E+00
  3.669968E+00 8.013E+00
  3.677429E+00 8.588E+00
  3.678135E+00 8.966E+00
  3.678393E+00 9.466E+00
  3.678478E+00 9.836E+00
  3.678563E+00 1.053E+01
  3.678647E+00 1.232E+01
  3.678731E+00 2.281E+01
  3.678814E+00 3.079E+00
  3.678897E+00 5.594E+00
  3.678980E+00 6.523E+00
  3.679062E+00 6.981E+00
  3.679226E+00 7.431E+00
  3.679706E+00 7.876E+00
  3.681780E+00 8.226E+00
  3.684610E+00 8.576E+00
  3.685057E+00 8.945E+00
  3.685221E+00 9.417E+00
  3.685276E+00 9.757E+00
  3.685330E+00 1.037E+01
  3.685384E+00 1.183E+01
  3.685437E+00 1.866E+01
  3.685490E+00 2.461E+00
  3.685544E+00 5.274E+00
  3.685596E+00 6.375E+00
  3.685649E+00 6.892E+00
  3.685754E+00 7.384E+00
  3.686012E+00 7.813E+00
  3.687040E+00 8.165E+00
  3.689288E+00 8.566E+00
  3.689589E+00 8.927E+00
  3.689700E+00 9.377E+00
  3.689737E+00 9.694E+00
