   10    8    P
    1    0    0    1
    472    549
  4.506510E+00     .0200
  4.416512E+00 1.454E-01
  4.422430E+00 1.869E-01
  4.427221E+00 2.427E-01
  4.430965E+00 3.143E-01
  4.433723E+00 3.983E-01
  4.436438E+00 5.324E-01
  4.438225E+00 6.741E-01
  4.439994E+00 8.964E-01
  4.440872E+00 1.060E+00
  4.441745E+00 1.280E+00
  4.442614E+00 1.588E+00
  4.443479E+00 2.041E+00
  4.444339E+00 2.750E+00
  4.445195E+00 3.959E+00
  4.446046E+00 6.301E+00
  4.446894E+00 1.185E+01
  4.447737E+00 3.118E+01
  4.448576E+00 2.106E+02
  4.449410E+00 1.773E+02
  4.450241E+00 2.606E+01
  4.451067E+00 9.352E+00
  4.451889E+00 4.637E+00
  4.452708E+00 2.708E+00
  4.453522E+00 1.746E+00
  4.454332E+00 1.203E+00
  4.455138E+00 8.703E-01
  4.455940E+00 6.531E-01
  4.456739E+00 5.049E-01
  4.457533E+00 4.000E-01
  4.458323E+00 3.239E-01
  4.459110E+00 2.675E-01
  4.459893E+00 2.251E-01
  4.461447E+00 1.686E-01
  4.462985E+00 1.370E-01
  4.464510E+00 1.230E-01
  4.466019E+00 1.262E-01
  4.466768E+00 1.365E-01
  4.467514E+00 1.561E-01
  4.468256E+00 1.911E-01
  4.468994E+00 2.555E-01
  4.469729E+00 3.850E-01
  4.470461E+00 6.944E-01
  4.471189E+00 1.732E+00
  4.471913E+00 9.918E+00
  4.472635E+00 2.269E+01
  4.473352E+00 2.599E+00
  4.474067E+00 9.454E-01
  4.474777E+00 5.065E-01
  4.475485E+00 3.290E-01
  4.476189E+00 2.401E-01
  4.476890E+00 1.893E-01
  4.477588E+00 1.578E-01
  4.478282E+00 1.371E-01
  4.479661E+00 1.131E-01
  4.481705E+00 9.752E-02
  4.484387E+00 9.255E-02
  4.488318E+00 9.939E-02
  4.492769E+00 1.203E-01
  4.497081E+00 1.566E-01
  4.500671E+00 2.088E-01
  4.503011E+00 2.645E-01
  4.505310E+00 3.536E-01
  4.507076E+00 4.688E-01
  4.508198E+00 5.834E-01
  4.509309E+00 7.567E-01
  4.509861E+00 8.796E-01
  4.510411E+00 1.040E+00
  4.510958E+00 1.257E+00
  4.511503E+00 1.561E+00
  4.512046E+00 2.008E+00
  4.512586E+00 2.706E+00
  4.513124E+00 3.897E+00
  4.513660E+00 6.200E+00
  4.514193E+00 1.165E+01
  4.514724E+00 3.054E+01
  4.515253E+00 2.034E+02
  4.515779E+00 1.798E+02
  4.516303E+00 2.614E+01
  4.516825E+00 9.349E+00
  4.517345E+00 4.630E+00
  4.517862E+00 2.703E+00
  4.518378E+00 1.743E+00
  4.518891E+00 1.201E+00
  4.519402E+00 8.687E-01
  4.519911E+00 6.520E-01
  4.520417E+00 5.039E-01
  4.520922E+00 3.993E-01
  4.521424E+00 3.232E-01
  4.521925E+00 2.668E-01
  4.522423E+00 2.244E-01
  4.523413E+00 1.677E-01
  4.524395E+00 1.358E-01
  4.525368E+00 1.213E-01
  4.526334E+00 1.236E-01
  4.526813E+00 1.331E-01
  4.527291E+00 1.515E-01
  4.527767E+00 1.846E-01
  4.528241E+00 2.457E-01
  4.528713E+00 3.683E-01
  4.529182E+00 6.612E-01
  4.529650E+00 1.641E+00
  4.530117E+00 9.366E+00
  4.530581E+00 2.224E+01
  4.531043E+00 2.476E+00
  4.531503E+00 8.957E-01
  4.531962E+00 4.789E-01
  4.532418E+00 3.108E-01
  4.532873E+00 2.267E-01
  4.533326E+00 1.788E-01
  4.533777E+00 1.492E-01
  4.534226E+00 1.298E-01
  4.535119E+00 1.073E-01
  4.536445E+00 9.293E-02
  4.538188E+00 8.874E-02
  4.540751E+00 9.610E-02
  4.543664E+00 1.173E-01
  4.546498E+00 1.538E-01
  4.548475E+00 1.955E-01
  4.550414E+00 2.626E-01
  4.551939E+00 3.529E-01
  4.553067E+00 4.646E-01
  4.553812E+00 5.790E-01
  4.554551E+00 7.522E-01
  4.554919E+00 8.752E-01
  4.555285E+00 1.036E+00
  4.555649E+00 1.254E+00
  4.556013E+00 1.558E+00
  4.556375E+00 2.006E+00
  4.556735E+00 2.709E+00
  4.557095E+00 3.908E+00
  4.557453E+00 6.235E+00
  4.557809E+00 1.177E+01
  4.558164E+00 3.114E+01
  4.558518E+00 2.132E+02
  4.558871E+00 1.701E+02
  4.559222E+00 2.550E+01
  4.559572E+00 9.206E+00
  4.559921E+00 4.579E+00
  4.560268E+00 2.680E+00
  4.560614E+00 1.731E+00
  4.560959E+00 1.195E+00
  4.561302E+00 8.652E-01
  4.561644E+00 6.498E-01
  4.561985E+00 5.026E-01
  4.562325E+00 3.984E-01
  4.562663E+00 3.226E-01
  4.563000E+00 2.663E-01
  4.563336E+00 2.240E-01
  4.564004E+00 1.672E-01
  4.564668E+00 1.351E-01
  4.565326E+00 1.203E-01
  4.565980E+00 1.220E-01
  4.566305E+00 1.309E-01
  4.566628E+00 1.484E-01
  4.566951E+00 1.801E-01
  4.567272E+00 2.385E-01
  4.567593E+00 3.557E-01
  4.567912E+00 6.341E-01
  4.568230E+00 1.557E+00
  4.568547E+00 8.656E+00
  4.568862E+00 2.326E+01
  4.569177E+00 2.455E+00
  4.569490E+00 8.763E-01
  4.569802E+00 4.658E-01
  4.570114E+00 3.013E-01
  4.570424E+00 2.194E-01
  4.570732E+00 1.729E-01
  4.571040E+00 1.442E-01
  4.571347E+00 1.254E-01
  4.571957E+00 1.038E-01
  4.572864E+00 9.005E-02
  4.574059E+00 8.626E-02
  4.575819E+00 9.387E-02
  4.577826E+00 1.151E-01
  4.579785E+00 1.516E-01
  4.581155E+00 1.932E-01
  4.582502E+00 2.602E-01
  4.583299E+00 3.231E-01
  4.584089E+00 4.185E-01
  4.584610E+00 5.137E-01
  4.585128E+00 6.532E-01
  4.585643E+00 8.724E-01
  4.585899E+00 1.034E+00
  4.586154E+00 1.251E+00
  4.586408E+00 1.556E+00
  4.586662E+00 2.006E+00
  4.586914E+00 2.710E+00
  4.587166E+00 3.915E+00
  4.587417E+00 6.255E+00
  4.587667E+00 1.184E+01
  4.587916E+00 3.148E+01
  4.588164E+00 2.185E+02
  4.588412E+00 1.653E+02
  4.588659E+00 2.518E+01
  4.588904E+00 9.137E+00
  4.589150E+00 4.556E+00
  4.589394E+00 2.671E+00
  4.589637E+00 1.727E+00
  4.589880E+00 1.193E+00
  4.590122E+00 8.641E-01
  4.590363E+00 6.493E-01
  4.590603E+00 5.024E-01
  4.590843E+00 3.983E-01
  4.591081E+00 3.226E-01
  4.591319E+00 2.663E-01
  4.591556E+00 2.239E-01
  4.592028E+00 1.670E-01
  4.592497E+00 1.347E-01
  4.592963E+00 1.197E-01
  4.593425E+00 1.208E-01
  4.593656E+00 1.293E-01
  4.593885E+00 1.462E-01
  4.594114E+00 1.769E-01
  4.594342E+00 2.333E-01
  4.594569E+00 3.464E-01
  4.594796E+00 6.140E-01
  4.595021E+00 1.494E+00
  4.595247E+00 8.107E+00
  4.595471E+00 2.440E+01
  4.595694E+00 2.453E+00
  4.595917E+00 8.653E-01
