waveobs	flux	err
422.59388682930654	0.5708360265576001	0.008877235786577953
422.59851257420803	0.5297208653028372	0.008576616677512514
422.6031373001592	0.7113856210803292	0.009902538320895575
422.6077610070193	0.7997979971924456	0.010543539396305873
422.6123836946473	0.7679799048544926	0.010314287497863426
422.6170053629025	0.8439967000169895	0.010804364697603949
422.62162601164454	0.7806200458232141	0.010358246990806267
422.6262456407329	0.7909783143412581	0.010439954977921691
422.6308642500272	0.6082288389052082	0.009142703689755751
422.63548183938724	0.40596099543093633	0.007472297064226264
422.64009840867305	0.4076571706110292	0.00745463390003448
422.6447139577447	0.2694554069756445	0.006158512695399874
422.64932848646225	0.36884474160559155	0.007091855013194103
422.6539419946862	0.25138816366425065	0.006712909822915995
422.6585544822768	0.296678595619417	0.006335076064160223
422.66316594909495	0.18639109966714776	0.005150367270822013
422.66777639500094	0.1395071382896254	0.004307044653497649
422.67238581985583	0.06448345642345485	0.00305073468024621
422.6769942235206	0.05753678571790186	0.0034228072565190247
422.6816016058561	0.08471027632085167	0.00425935447185773
422.68620796672377	0.20455349612161994	0.005661166820174858
422.69081330598505	0.2218721538745358	0.006231101469916347
422.695417623501	0.39045375746510774	0.007495566976039713
422.70002091913364	0.47346736248260946	0.007998796773092126
422.7046231927445	0.5804273463878885	0.008894075841780258
422.7092244441951	0.5556490655750366	0.008653514386154592
422.71382467334803	0.5471132781356538	0.008580157197676228
422.71842388006496	0.7608018269180299	0.010170482896244535
422.7230220642083	0.6387028122922991	0.00927620196787053
422.72761922564024	0.6175890649450585	0.009165519881567738
422.73221536422324	0.5008633657642533	0.00822681931185569
422.7368104798203	0.4039892751531833	0.007366173502658646
422.7414045722936	0.29107546878647594	0.006237326006359831
422.7459976415062	0.39240776446309295	0.0072410713450374985
422.7505896873214	0.43130361718140053	0.00764859665133232
422.75518070960175	0.7728306915362597	0.010202162902564118
422.7597707082109	0.8350968065619353	0.010592702523707372
422.7643596830121	0.8434875520123016	0.010657735042395339
422.7689476338686	0.8432987726200605	0.01065552044505654
422.7735345606446	0.7640423253787351	0.01011396118306048
422.77812046320327	0.8945858022371361	0.010966982668058407
422.78270534140876	0.8401264593861865	0.010578732849396052
422.7872891951249	0.7706875981767386	0.01016258181127592
422.79187202421593	0.6960464071970366	0.009648037013754059
422.7964538285462	0.6905227621615528	0.0095929044488828
422.8010346079798	0.7617955990609443	0.010074089029785472
422.80561436238145	0.9286464533945513	0.011157465489785367
422.8101930916158	0.8616458152798964	0.010741747967744415
422.8147707955475	0.8807708647698166	0.010846453120233123
422.8193474740416	0.9241308832346579	0.01109968287820687
422.82392312696254	0.924093346164534	0.011101013130312724
422.82849775417617	0.867681726101362	0.01075245682805829
422.8330713555477	0.9082907905432135	0.010979857703022362
422.8376439309419	0.9179039463625337	0.011025594632759513
422.842215480225	0.95382811826437	0.011249239580666754
422.84678600326214	0.9352409083818483	0.01113612419366584
422.8513554999193	0.9077526552661135	0.010972871902832117
422.8559239700626	0.841153306274229	0.01058296018204344
422.86049141355744	0.940732651154699	0.011175945589727891
422.8650578302704	0.9375132461104612	0.01116046683300917
422.8696232200679	0.8502847066694903	0.010609414628061474
422.87418758281603	0.9555958447315576	0.011251826016956748
422.87875091838146	0.9047424141377324	0.010947854167294246
422.883313226631	0.8502037530095197	0.010596365355476898
422.887874507431	0.9516573012838003	0.011238769616753786
422.8924347606489	0.9641296315126926	0.011321933854123155
422.8969939861513	0.9937866097710122	0.011481242443650575
422.9015521838055	0.9255699257391518	0.011087366937761614
422.9061093534789	0.8817570339096262	0.010788929837240939
422.9106654950387	0.9625558966890542	0.01128952234048806
422.91522060835285	0.9517788855089104	0.011230079080212431
422.9197746932887	1.0241175120814197	0.011645697536741757
422.92432774971394	0.9411857580985186	0.011150761599451548
422.92887977749683	0.9428442886446288	0.011170779603446816
422.9334307765051	0.9157689915767477	0.011006249267550651
422.9379807466072	0.8741062988458965	0.010739234479838912
422.94252968767125	0.8409582162083794	0.010503263975180512
422.9470775995658	0.7559763672612844	0.010005778859654126
422.9516244821595	0.6879339315681039	0.009495352714133919
422.9561703353208	0.7400346004889348	0.009861293190986461
422.96071515891845	0.9020010908598397	0.010895309325317836
422.96525895282167	0.8775195799462815	0.010759272496181591
422.9698017168994	0.8071054216779261	0.010325962590624708
422.97434345102084	0.5620364873293063	0.008616033717946893
422.9788841550553	0.43585657293236646	0.007543035532178197
422.98342382887216	0.5074089439675818	0.008150426988996531
422.98796247234117	0.504433211456117	0.008139686808159173
422.9925000853318	0.4899798669424197	0.007998216877508726
422.99703666771416	0.7367943046559581	0.009871703861117978
423.00157221935797	0.7838965967096868	0.010190217914399112
423.0061067401333	0.8834156914548511	0.01085039118532934
423.0106402299105	0.9514352888897813	0.01125647155292674
423.0151726885598	0.8961372590605167	0.01090001282426644
423.01970411595175	0.9583415030640209	0.011259150456810975
423.02423451195693	0.9355939687914533	0.011111982794987565
423.0287638764458	0.9380556166416847	0.01115535899690045
423.0332922092897	0.9998877102024291	0.01155363698095201
423.037819510359	0.9159192428610563	0.011031791015642901
423.04234577952536	0.9525497884260983	0.01123215124553442
423.0468710166595	0.9459438340652311	0.011208986219034578
423.0513952216331	0.8373608340772342	0.010514952975287198
423.05591839431753	0.9452097091515865	0.011191024732646701
423.06044053458453	0.9305152773537924	0.011108543178965497
423.06496164230555	0.9048656199136839	0.010967101993931506
423.0698803018008	1.0059352715771686	0.009283130347952334
423.07439687898915	0.9930193485790615	0.009235361574299964
423.07891236825327	0.9376137976693415	0.008948501287808311
423.0834267695998	0.94363917351295	0.008966082486626949
423.08794008303533	0.9931259641308996	0.00921417030061385
423.09245230856686	0.8697588975403734	0.008626392306508888
423.09696344620124	0.6746028917781304	0.007585253772257469
423.10147349594513	0.43041888570846354	0.006019140443772033
423.105982457805	0.4779547801040786	0.006340107463307756
423.1104903317879	0.7523540632940285	0.007974237350059168
423.1149971179003	0.946709880883827	0.008951067999442579
423.1195028161495	1.0176061932235927	0.009293334981463591
423.1240074265417	1.0052630093688166	0.0092227150148203
423.1285109490838	0.9927215249424842	0.00916238278417291
423.1330133837828	0.9927770017356021	0.009162162207582241
423.1375147306449	0.9369890741772797	0.008863645702868342
423.1420149896775	0.9998246950871583	0.00915831516999999
423.1465141608869	0.9581332573066811	0.008964866307193297
423.15101224427997	0.9244348038207298	0.008801159587286913
423.1555092398636	0.8811025129713687	0.008592751407206747
423.1600051476444	0.7434003607866075	0.00788441476632074
423.1644999676291	0.6734239107905421	0.007484208260762139
423.16899369982457	0.7137218953440756	0.007713310769100104
423.17348634423735	0.8439226407160252	0.008381057985176294
423.17797790087445	0.9992401628212128	0.00912715090010052
423.18246836974237	0.9539499993752959	0.008911044766756257
423.1869577508481	1.0161258102158408	0.00917065566896888
423.19144604419813	0.8913007197697304	0.008590421089769887
423.1959332497994	0.871541347643393	0.008476424930348626
423.20041936765864	0.9266899887544562	0.008752462145559707
423.20490439778257	0.9644678355333643	0.008926795108472038
423.20938834017807	0.9666798320449135	0.008953046902535722
423.21387119485155	0.9576634743691381	0.008904490652468657
423.2183529618101	0.9768719108105353	0.008971362438962674
423.2228336410604	0.969778970671253	0.008929390669520287
423.227313232609	0.9990682024752408	0.00905286223809042
423.23179173646287	0.9648887800989732	0.008882920954581175
423.23626915262867	0.9074993510293404	0.0086210653678032
423.24074548111315	0.8830776086983687	0.008483595750333408
423.24522072192303	0.9582335678310199	0.008830302742933636
423.2496948750651	0.9365797632688547	0.008734237165390369
423.2541679405462	0.9563836303186048	0.008809255736615266
423.2586399183728	1.0399758416839324	0.009185706190118431
423.26311080855226	0.9894270296289663	0.00895685644799075
423.2675806110905	0.8335123558699254	0.008205450436157311
423.27204932599483	0.6693228218622712	0.007349152064801211
423.2765169532719	0.7778297204646065	0.007916945964806991
423.28098349292827	0.9039893844234573	0.008528252854460619
423.285448944971	0.828017811400692	0.008150880627637391
423.2899133094066	0.6775815297502051	0.007366048440173812
423.2943765862417	0.7001082833857896	0.0075022308977222415
423.2988387754836	0.8547090832693686	0.008283089783241965
423.3032998771385	0.9419418215120499	0.008687691917281302
423.3077598912132	0.8143373454155662	0.008062857166626101
423.31221881771484	0.555239259941869	0.00663182345262554
423.31667665664986	0.37069732932142296	0.005402657071088917
423.32113340802493	0.4922350617418257	0.006236742473727185
423.32558907184716	0.7923224223116357	0.007923604670379643
423.3300436481229	0.8931971464523244	0.008429610244562772
423.3344971368591	0.9086366837522534	0.008499204609209896
423.33894953806254	0.9348404334514109	0.008612742568057614
423.34340085173994	0.9389520245691589	0.008616269897755602
423.34785107789804	0.893000607545963	0.008395707301653975
423.3523002165436	0.6279088997633812	0.007018433771695607
423.3567482676833	0.4005202675032318	0.0056095239079009054
423.361195231324	0.2548826954511535	0.004446920318748006
423.3656411074723	0.4188947019744719	0.005732078813679561
423.3700858961351	0.7666317669477177	0.007750727867994087
423.374529597319	0.913324842770521	0.00846070447489805
423.37897221103094	0.9602053427435975	0.008648389384836414
423.38341373727746	0.9707902837767016	0.008722094364625985
423.38785417606556	0.9863750280996375	0.008787678865680508
423.3922935274019	1.0102105732874642	0.008879482414821394
423.39673179129295	0.9534738394106991	0.008628121080186566
423.4011689677458	0.9764461469894039	0.008737463536444235
423.40560505676706	0.930085921925252	0.00847615829877599
423.4100400583635	0.92587040235732	0.008451142135691031
423.414473972542	0.9361291213315408	0.008519950801725776
423.41890679930896	0.9810814177269607	0.00869452932007166
423.42333853867154	0.9576514460242219	0.008607665947575935
423.42776919063635	0.9428523630681315	0.00851571606859471
423.43219875521015	0.9687072076207157	0.008630870145394234
423.4366272323994	0.9881531941525837	0.008707376988424078
423.44105462221114	0.982412480829167	0.00869211829065261
423.4454809246521	0.9995470067287068	0.00876220893608877
423.44990613972914	0.9855734096357798	0.008688587110164006
423.45433026744877	0.9492354223423443	0.008523018581260616
423.4587533078179	0.9649476150598424	0.008585055634229082
423.46317526084306	0.9930601719629241	0.008679802460632345
423.4675961265313	0.9682700247125596	0.008577857876134284
423.47201590488925	1.014694622610309	0.008761144502751997
423.47643459592354	0.9830467639588963	0.008630966336355711
423.480852199641	0.9493709018494373	0.008466228134867611
423.48526871604844	0.9826710789139886	0.008637737048873113
423.4896841451527	1.0217078960240993	0.008815922974716867
423.49409848696024	1.0225826649694512	0.008840203008898553
423.49851174147796	1.015006202627056	0.008836038087316716
423.5029239087126	0.94661184655508	0.008557875879058026
423.50733498867095	0.9192375728903396	0.008432262688671584
423.51174498135987	0.8556551649811522	0.008089005647923333
423.51615388678596	0.844711826723412	0.008004961850049879
423.5205617049558	0.8602548316301523	0.008050399820467171
423.5249684358765	0.8139497377280879	0.007799998029666754
423.5293740795546	0.7459441407238666	0.007454985311368896
423.5337786359967	0.8198962024600458	0.007817732496363314
423.53818210521007	0.9912976375585267	0.008602722745780994
423.5425844872009	0.9420658454131761	0.008388443649107775
423.54698578197616	1.0043119865284411	0.008638675226756985
423.55138598954284	0.9630957565290349	0.00846402425832268
423.55578510990716	0.9835345276882261	0.008531503766931249
423.56018314307636	0.9522596490024086	0.008389800818414391
423.56458008905696	0.9062365579872127	0.008191540748643365
423.5689759478558	0.818507793859501	0.007780404768822959
423.5733707194795	0.7811374086581749	0.0075982500609803475
423.57776440393485	0.8026204561707339	0.007680943863352585
423.5821570012287	0.711473652900577	0.0072200257245592534
423.58654851136777	0.47734987733886175	0.005893590904093954
423.5909389343586	0.2599592872351093	0.004321785349384045
423.5953282702083	0.1938008512820991	0.003709090941627181
423.59971651892334	0.4194252651932618	0.005510402241099104
423.6041036805106	0.542061815125803	0.006295964846777814
423.60848975497686	0.5879963667766388	0.006552570579715859
423.61287474232876	0.5295123934583243	0.00620225763583725
423.617258642573	0.6489319040167876	0.006851459083485014
423.6216414557166	0.6281177793981118	0.006748250012988343
423.6260231817661	0.5628928840744549	0.006399845607136567
423.6304038207283	0.6664089019209206	0.006984017075606427
423.63478337260995	0.8158035829624034	0.007707029452651361
423.6391618374176	0.932817740982337	0.008207487963713393
423.6435392151583	0.9396150352611982	0.008256773663384655
423.6479155058386	0.9686197361540777	0.008368691474533136
423.6522907094656	1.0030913447573573	0.008519274246158571
423.65666482604547	0.9870856441269752	0.008455499153638947
423.66103785558533	1.0048729154302436	0.00851140047979605
423.66540979809207	0.9908766155163018	0.008442867470742651
423.6697806535722	0.9879689569798608	0.008431942139113108
423.67415042203237	0.8833698743473033	0.007974502922901847
423.6785191034796	0.8191652441740526	0.007664442570869018
423.6828866979205	0.7578674089065205	0.007362221468874957
423.6872532053618	0.7516696127633394	0.007323831165484019
423.69161862581035	0.7718525534417617	0.0074130187939716674
423.6959829592727	0.7566971383570149	0.007359826632290162
423.7003462057558	0.7802815910744096	0.0074605824169642265
423.70470836526647	0.7392879922303924	0.007254681786011392
423.7090694378112	0.6392974223187091	0.006731693020263568
423.7134294233969	0.5356919147559263	0.00616511803748989
423.7177883220303	0.42177184986131316	0.005440725419461345
423.722146133718	0.4535588207897336	0.005650532259582839
423.7265028584669	0.6297086574979371	0.006683350143856531
423.730858496284	0.839854244232449	0.007698128978551304
423.7352130471756	0.9535592464188793	0.008231577006250358
423.7395665111486	0.9509998795567499	0.008207764386829415
423.7439188882097	1.020593894073259	0.008475547438684146
423.74827017836594	0.9850413628242559	0.008330981310952957
423.75262038162384	0.9966472226759557	0.008381398207793482
423.75696949799016	0.9864153971402654	0.00835070680470112
423.76131752747153	0.9983132196709739	0.0083874711842971
423.7656644700749	0.9734359165014489	0.008276416480521836
423.7700103258072	0.9487746973782953	0.008164672989175276
423.77435509467466	0.979272589363847	0.00828043355827925
423.77869877668434	0.9806635480779262	0.008285294692190734
423.78304137184296	0.9899851157893326	0.008318331684174772
423.78738288015734	0.9733256617402913	0.008244301396503973
423.79172330163414	0.8625614928433171	0.007744269751543518
423.79606263628006	0.6746702074322998	0.00684139789209339
423.80040088410186	0.47820695752979514	0.005753489789401522
423.80473804510643	0.45038716371835597	0.005590788478000985
423.8090741193005	0.7658960551847611	0.007254141964499922
423.8134091066907	0.9394752100414656	0.008071336739232653
423.8177430072838	0.9608790464973296	0.008157694957211052
423.82207582108657	0.928531009517813	0.008014764843008297
423.8264075481058	0.9453874066785433	0.008081227739834853
423.8307381883483	0.969787895242878	0.008189457556883304
423.83506774182064	0.8692120316595116	0.007747214434592704
423.8393962085297	0.8598449694363407	0.007705309088321798
423.8437235884821	0.8613955300582944	0.007703467151667997
423.84804988168486	0.990941435220887	0.008250343863440902
423.8523750881444	1.04457973840499	0.008474840831677795
423.8566992078676	0.9902676469725126	0.008256348313046356
423.8610222408613	0.9632122867810211	0.008122999963122617
423.8653441871322	0.9837499529052134	0.008208076003533467
423.8696650466872	0.8979267595962813	0.007838290993592265
423.8739848195327	0.6961612780078138	0.006903394667020863
423.87830350567566	0.46868157462502213	0.005642898939670298
423.8826211051227	0.4037336488543833	0.0052202297808261735
423.8869376178807	0.6155111825597575	0.006471435971928262
423.8912530439565	0.8332180300030981	0.007527251416865203
423.89556738335665	0.9175122633074191	0.007887794189819127
423.8998806360881	0.9374282695780567	0.007971932029454539
423.9041928021573	0.9456411344064629	0.008003196644468337
423.9085038815715	0.9774626210358621	0.008127491518068236
423.9128138743368	0.95277658311046	0.008029842721134087
423.9171227804603	0.9887964771650102	0.008184241163177388
423.9214305999488	1.045269818563851	0.008400299397276873
423.92573733280915	1.0170004309495217	0.008293085273368481
423.9300429790477	0.9515260386334697	0.008007040582912472
423.9343475386716	0.8243912363620687	0.007431495351421716
423.93865101168734	0.8649707714583316	0.0076153939540604355
423.9429533981018	0.9531507698090956	0.008005146679506343
423.9472546979216	0.9021584284090891	0.007779795321839208
423.9515549111538	0.9739977347109938	0.008084472112585716
423.95585403780456	0.9748903842874584	0.00808379345697776
423.9601520778812	0.919891909880413	0.007863629136424206
423.9644490313904	0.8997195540003353	0.0077624896674288344
423.96874489833874	0.7578263190035252	0.007113180526603521
423.97303967873296	0.5666614426492	0.006145045410811156
423.9773333725799	0.5852894170784395	0.006226830722769113
423.9816259798862	0.5204681331854042	0.005888209147269977
423.9859175006586	0.48882286838389083	0.005678712333011839
423.99020793490416	0.5878972699589208	0.006244570665995915
423.9944972826293	0.7958737352646428	0.007271419030822281
423.99878554384077	0.9770673376314019	0.00803145861184168
424.0030727185456	1.0167796887877212	0.008193441372869962
424.00735880675023	0.9896392141535538	0.00810332743018484
424.0116438084616	1.0016086826311685	0.008136388623794833
424.0159277236862	0.9208238826899635	0.007804693122511117
424.0202105524313	0.8757629500448088	0.007605595980480165
424.0244922947033	0.9096383298504118	0.007736116190377048
424.0287729505088	0.9012590587329532	0.007697894789089539
424.0330525198548	0.8079554790913689	0.007269913969405187
424.037331002748	0.6710526332662434	0.006628935167871986
424.04160839919507	0.6883782489751938	0.006716360075290001
424.0458847092029	0.7661125849256533	0.007109961252993077
424.05015993277823	0.8712528567047572	0.007584826618674605
424.05443406992765	0.9249011053497594	0.007780618967257272
424.05870712065797	0.9338374831962467	0.007814206943754549
424.0629790849759	0.895436824476013	0.0076526239963801476
424.0672499628885	0.9142830059377617	0.0077374817459364325
424.0715197544021	0.9196376058139635	0.007746492696446805
424.07578845952366	0.9246147377567242	0.007770178673549096
424.0800560782598	0.9633953247488894	0.00793389714802059
424.08432261061756	0.9851669421937719	0.008003564627959371
424.0885880566034	1.0149975476576434	0.008112302192436848
424.0928524162243	1.0537568546271412	0.008274218702098112
424.0971156894867	1.0115573354986522	0.008112493168439748
424.10137787639763	1.0228732596133936	0.008155374436579214
424.1056389769637	0.9726097391604586	0.007940034467067304
424.1098989911918	0.8903412788987581	0.007601957066487658
424.1141579190884	0.9114587000056502	0.007669247231228913
424.1184157606605	0.9596924708451483	0.007882354505999119
424.1226725159148	0.9795870317656564	0.007969209879296899
424.126928184858	0.9818897741835226	0.007964967174644582
424.13118276749697	0.9898100646411429	0.00799082962461961
424.13543626383836	1.0045008008852603	0.008064301517949271
424.1396886738889	1.004069085766626	0.008062444905718207
424.14393999765514	0.957049831051702	0.007844958297852297
424.1481902351445	0.9824788364599242	0.007962684108394898
424.15243938636297	0.965732340203036	0.007885019348308908
424.1566874513178	0.9920148822195975	0.007980397829877724
424.1609344300154	1.018939348819176	0.008092826046796703
424.16518032246296	0.9805968235095956	0.007929426564305814
424.16942512866666	0.9870886263993132	0.007953329947911602
424.1736688486335	0.9950081457454886	0.007995011267071686
424.17791148237046	1.0014336802844153	0.008020153678468239
424.182153029884	1.0050139870165724	0.008020912213270356
424.18639349118104	0.9676003124755451	0.007859252004718405
424.19063286626823	1.0118133893983223	0.008025516973031617
424.19487115515244	1.0205598940003031	0.008071436201415155
424.1991083578401	1.0166445297627638	0.008058029553630778
424.2033444743384	0.9881619804093059	0.007942324647341422
424.20757950465367	0.946408950341498	0.007767154312624807
424.21181344879307	0.8303060445098064	0.0072640011969297095
424.216046306763	0.7641451227345755	0.006964131605368667
424.22027807857035	0.7662116718974258	0.006970805128801885
424.2245087642221	0.763730695141068	0.006951743896940419
424.2287383637247	0.6757866754440712	0.006537686663018292
424.2329668770849	0.5815168594109472	0.006065876029166649
424.2371943043094	0.5140589649915467	0.005719843594223164
424.2414206454052	0.46524923391241496	0.005414626034806783
424.24564590037903	0.5725784339060278	0.005990879958551628
424.24987006923755	0.7352321921209295	0.006791938049518286
424.2540931519873	0.7363896390675218	0.006808858973432813
424.25831514863535	0.5788470311914751	0.00603241977763811
424.26253605918845	0.5577223937199979	0.0059189002994834245
424.26675588365305	0.6770034151777854	0.006530679303025515
424.2709746220361	0.7529623120609514	0.006885870627225258
424.27519227434425	0.7935892204334476	0.007072291912154828
424.27940884058444	0.9039014482820255	0.007553819571021898
424.28362432076347	0.9709865488614767	0.007832477645819626
424.2878387148877	0.9964762713538091	0.007919699025642456
424.29205202296407	1.0065275015928394	0.00795443819331896
424.2962642449996	1.039593516264702	0.008079010593868752
424.30047538100064	0.9951380685991147	0.007908667034507617
424.3046854309741	0.9753606913606768	0.00782765475629003
424.3088943949269	0.9794700687741289	0.007833264328823057
424.31310227286525	0.8542444079175936	0.0073107834380660925
424.31730906479663	0.6916535684785262	0.006563877158317435
424.32151477072733	0.6457702650222706	0.006334201811591347
424.32571939066423	0.6057387304440708	0.006141163966182933
424.32992292461404	0.5602236263041029	0.005903011696965447
424.3341253725835	0.521996931940498	0.005695261736880887
424.3383267345794	0.47877857506466426	0.00543723983337928
424.3425270106085	0.4590937261865954	0.005362716315056086
424.34672620067755	0.5827478015103088	0.00604760521864535
424.35092430479324	0.7585815497647174	0.006872535847047912
424.3551213229623	0.9014200652971109	0.007492687312794141
424.3593172551916	0.9388332638474675	0.007657486218516791
424.3635121014879	0.9772970623174622	0.007811997251000306
424.3677058618578	1.0055500282960426	0.007913443363496976
424.3718985363081	0.9837973990408169	0.007814682397003435
424.3760901248456	0.9236851964510683	0.007584899837979572
424.38028062747713	0.8818210673340935	0.0074091442741034625
424.38447004420914	0.8675174779992385	0.007329911369974048
424.38865837504875	0.9525965093913152	0.007683040923447221
424.3928456200024	1.00129557137059	0.007879469302724155
424.3970317790771	0.9730523794005014	0.0077543539909120844
424.4012168522794	0.9651619491461781	0.007728232123988053
424.40540083961605	0.9273200963573939	0.007585819098032371
424.40958374109414	0.954094265112805	0.007681208852668402
424.4137655567198	0.9564760457272106	0.007692715533036466
424.41794628650047	0.9944884090008635	0.00783783999110474
424.4221259304425	0.9923682257879677	0.007813933569176736
424.42630448855243	0.9785747278867368	0.007772758787751377
